"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Filip Kubala";"FC Baník Ostrava";"FK Teplice v FC Baník Ostrava";"CZE - First League";"AM";"Midfield";"99.63";"1999-09-02";"9976.5";"1554.7";"705.5";"262.0";"967.5";"58.7";"14.5";"73.2";"75.0";"2.7";"73.2";"17.2";"28.70"
"Jan Knapík";"FK Teplice";"FK Teplice v FC Baník Ostrava";"CZE - First League";"RCB";"Central Defender";"99.63";"2000-12-11";"9381.2";"1192.4";"398.4";"137.3";"535.7";"25.3";"5.4";"30.7";"65.9";"6.3";"64.1";"12.6";"28.50"
"Karel Pojezný";"FC Baník Ostrava";"FK Teplice v FC Baník Ostrava";"CZE - First League";"LCB";"Central Defender";"99.63";"2001-09-23";"9246.6";"1092.1";"382.1";"125.6";"507.7";"29.8";"7.2";"37.0";"59.6";"3.6";"49.7";"13.6";"28.10"
"Filip Čihák";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RCB";"Central Defender";"95.12";"1999-07-10";"9541.2";"1186.5";"476.9";"169.4";"646.2";"32.2";"7.6";"39.7";"59.6";"2.8";"51.1";"9.5";"30.20"
"Daniel Horák";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LB";"Full Back";"95.12";"2000-05-10";"9683.1";"1151.5";"497.7";"299.9";"797.6";"34.1";"8.5";"42.6";"63.4";"7.6";"57.7";"12.3";"30.10"
"David  Moses";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RDM";"Midfield";"95.12";"2004-01-20";"10090.0";"1504.4";"569.6";"198.7";"768.3";"41.6";"8.5";"50.1";"59.6";"6.6";"57.7";"13.2";"32.40"
"Ladislav Krejčí";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LW";"Wide Attacker";"81.59";"1992-07-05";"9672.9";"1158.2";"541.6";"280.2";"821.8";"43.0";"13.2";"56.3";"57.4";"3.3";"58.5";"17.6";"31.90"
"Filip Antovski";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LW";"Wide Attacker";"60.10";"2000-11-24";"10403.2";"1299.8";"679.9";"316.0";"995.8";"32.9";"16.5";"49.4";"46.4";"12.0";"55.4";"12.0";"30.90"
"Matej Čurma";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RB";"Full Back";"95.12";"1996-03-27";"9465.5";"1252.7";"500.5";"189.2";"689.8";"35.0";"8.5";"43.5";"60.6";"0.0";"53.9";"11.4";"29.80"
"Štěpán Harazim";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RW";"Wide Attacker";"85.60";"2000-07-13";"10502.5";"1485.6";"719.2";"446.8";"1166.0";"47.3";"22.1";"69.4";"61.0";"7.4";"55.7";"20.0";"30.40"
"Jakub Kučera";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RDM";"Midfield";"95.12";"1997-01-28";"10440.1";"1716.4";"471.2";"81.4";"552.6";"31.2";"3.8";"35.0";"56.8";"4.7";"59.6";"10.4";"25.50"
"Patrik Čavoš";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LDM";"Midfield";"95.12";"1995-01-07";"10874.4";"1989.8";"717.2";"235.6";"952.8";"39.7";"8.5";"48.3";"63.4";"5.7";"61.5";"11.4";"27.90"
"Alex Iván";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RW";"Wide Attacker";"85.75";"1997-03-26";"9196.3";"1005.5";"448.2";"247.7";"695.9";"33.6";"8.4";"42.0";"56.7";"4.2";"59.8";"12.6";"30.30"
"Lukáš Budínský";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"AM";"Midfield";"60.10";"1992-03-27";"10388.2";"1371.7";"524.1";"158.7";"682.9";"35.9";"4.5";"40.4";"55.4";"0.0";"55.4";"10.5";"27.00"
"Jiří Fleišman";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LB";"Full Back";"95.12";"1984-10-02";"9658.5";"1471.3";"546.9";"207.2";"754.1";"41.6";"9.5";"51.1";"64.3";"10.4";"58.7";"14.2";"29.60"
"Jaroslav Svozil";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LCB";"Central Defender";"91.52";"1993-09-09";"8864.3";"1185.0";"358.0";"61.0";"418.9";"26.6";"2.0";"28.5";"54.1";"5.9";"49.2";"7.9";"27.30"
"Jakub Klíma";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RB";"Full Back";"95.12";"1998-08-28";"9520.4";"1106.1";"440.9";"270.6";"711.5";"29.3";"8.5";"37.8";"61.5";"5.7";"53.9";"12.3";"29.70"
"Dávid Krčík";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"RCB";"Central Defender";"95.12";"1999-06-28";"9258.3";"1229.1";"373.7";"163.7";"537.4";"25.5";"7.6";"33.1";"58.7";"3.8";"49.2";"8.5";"29.90"
"Adeleke Akinola Akinyemi";"MFK Karviná";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"CF";"Center Forward";"95.12";"1998-08-11";"8901.6";"883.7";"528.0";"278.2";"806.1";"39.7";"12.3";"52.0";"53.0";"11.4";"44.5";"14.2";"31.40"
"Michal Leibl";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LCB";"Central Defender";"61.14";"1992-06-07";"9450.4";"1180.6";"281.2";"76.5";"357.7";"19.1";"0.0";"19.1";"50.0";"2.9";"38.3";"10.3";"29.20"
"Daniel Vašulín";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"CF";"Center Forward";"95.12";"1998-06-11";"9423.9";"1408.9";"568.7";"210.1";"778.7";"46.4";"14.2";"60.6";"65.3";"9.5";"59.6";"20.8";"30.30"
"Petr Kodeš";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"LDM";"Midfield";"95.12";"1996-01-31";"10339.8";"1476.0";"485.4";"158.0";"643.4";"28.4";"3.8";"32.2";"55.8";"4.7";"51.1";"10.4";"30.30"
"Václav Pilař";"FC Hradec Kralove";"MFK Karviná v FC Hradec Kralove";"CZE - First League";"AM";"Midfield";"81.59";"1988-10-13";"10871.9";"1569.7";"671.8";"230.5";"902.3";"37.5";"9.9";"47.4";"57.4";"4.4";"50.7";"8.8";"28.20"
"Matěj Pulkrab";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"CF";"Center Forward";"65.90";"1997-05-23";"9987.4";"1371.2";"685.6";"80.6";"766.2";"46.4";"5.5";"51.9";"65.6";"2.7";"58.7";"12.3";"25.70"
"Vasil Kušej";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LW";"Wide Attacker";"91.87";"2000-05-24";"10598.8";"1484.2";"812.1";"336.0";"1148.1";"50.0";"17.6";"67.6";"66.6";"5.9";"62.7";"18.6";"30.60"
"Vukadin Vukadinović";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"CF";"Center Forward";"97.23";"1990-12-14";"10215.4";"1338.5";"687.8";"272.1";"959.9";"59.2";"13.0";"72.2";"51.8";"8.3";"48.1";"15.7";"29.00"
"Joss Didiba Moudoumbou";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LDM";"Midfield";"97.23";"1997-11-11";"9606.3";"1172.8";"515.6";"88.9";"604.4";"38.9";"3.7";"42.6";"57.4";"4.6";"57.4";"9.3";"26.90"
"Daniel Mareček";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"AM";"Midfield";"81.52";"1998-05-30";"10657.1";"1507.0";"725.3";"208.7";"934.0";"53.0";"9.9";"62.9";"54.1";"7.7";"59.6";"12.1";"30.10"
"Lamin Jawo";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RW";"Wide Attacker";"65.90";"1995-03-15";"10737.2";"1817.8";"733.4";"247.2";"980.6";"49.2";"10.9";"60.1";"66.9";"6.8";"61.5";"23.2";"29.60"
"Antonín Fantiš";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RW";"Wide Attacker";"61.85";"1992-04-15";"10702.5";"1212.1";"601.0";"222.6";"823.6";"50.9";"7.3";"58.2";"72.8";"5.8";"72.8";"17.5";"29.70"
"Dominik Simerský";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RCB";"Central Defender";"97.23";"1992-09-29";"9139.8";"1003.4";"305.5";"74.1";"379.5";"20.4";"2.8";"23.1";"49.1";"1.9";"52.8";"11.1";"26.80"
"David Tkáč";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"AM";"Midfield";"73.20";"2002-07-06";"10466.8";"1615.6";"395.9";"100.8";"496.7";"30.7";"3.7";"34.4";"57.8";"4.9";"65.2";"13.5";"27.30"
"Tomáš  Čelůstka";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LB";"Full Back";"97.23";"1991-07-19";"10010.8";"1271.8";"598.0";"198.1";"796.1";"48.1";"8.3";"56.5";"67.6";"2.8";"60.2";"14.8";"28.60"
"Jakub Janetzký";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RDM";"Midfield";"61.85";"1997-06-12";"10916.4";"1837.8";"541.3";"88.8";"630.1";"45.1";"2.9";"48.0";"64.0";"2.9";"75.7";"13.1";"26.10"
"Rudolf Reiter";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RB";"Full Back";"84.65";"1994-09-28";"10139.8";"1302.4";"696.4";"275.4";"971.8";"52.1";"8.5";"60.6";"67.0";"3.2";"62.7";"18.1";"28.60"
"Jakub Fulnek";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LB";"Full Back";"97.23";"1994-04-26";"9657.2";"1131.1";"454.5";"242.5";"697.0";"36.1";"12.0";"48.1";"59.2";"5.6";"55.5";"17.6";"29.70"
"Marek Suchý";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LCB";"Central Defender";"97.23";"1988-03-29";"9414.7";"1064.5";"301.8";"91.6";"393.4";"24.1";"3.7";"27.8";"57.4";"0.0";"58.3";"6.5";"27.60"
"Vojtěch Kubista";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LDM";"Midfield";"97.23";"1993-03-19";"10150.6";"1482.9";"471.2";"53.7";"524.8";"38.9";"2.8";"41.7";"59.2";"2.8";"61.1";"13.9";"25.30"
"Benson Sakala";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RDM";"Midfield";"97.23";"1996-09-12";"9824.7";"1326.4";"429.5";"64.8";"494.3";"36.1";"4.6";"40.7";"56.5";"5.6";"66.6";"12.0";"25.90"
"Lukáš Bartošák";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LW";"Wide Attacker";"73.20";"1990-07-03";"10056.1";"1299.6";"632.0";"115.6";"747.5";"46.7";"4.9";"51.6";"68.9";"6.1";"71.3";"16.0";"28.60"
"Jakub Kolář";"FC Fastav Zlin";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"LCB";"Central Defender";"97.23";"2000-01-16";"9396.2";"994.1";"332.3";"134.2";"466.5";"29.6";"6.5";"36.1";"53.7";"1.9";"50.0";"9.3";"29.50"
"Martin Suchomel";"FK Mladá Boleslav";"FC Fastav Zlin v FK Mladá Boleslav";"CZE - First League";"RB";"Full Back";"97.23";"2002-09-11";"9914.5";"1177.4";"520.2";"187.0";"707.2";"39.8";"9.3";"49.1";"60.2";"6.5";"62.0";"17.6";"27.80"
"Hayao Kawabe";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RW";"Wide Attacker";"89.35";"1995-09-08";"9963.0";"1435.4";"527.8";"138.0";"665.8";"50.4";"6.0";"56.4";"94.7";"6.0";"77.6";"19.1";"27.90"
"Zeno Debast";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RCB";"Central Defender";"103.00";"2003-10-24";"9372.2";"1149.0";"430.8";"196.6";"627.4";"35.0";"9.6";"44.6";"76.0";"6.1";"61.2";"11.4";"31.00"
"Théo Leoni";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RM";"Midfield";"103.00";"2000-04-21";"10315.9";"1593.8";"574.1";"125.8";"699.9";"49.8";"5.2";"55.0";"77.8";"4.4";"70.8";"9.6";"27.30"
"Moussa Djénépo";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LW";"Wide Attacker";"89.35";"1998-06-15";"9964.0";"1387.0";"497.6";"157.1";"654.7";"44.3";"9.1";"53.4";"88.6";"6.0";"77.6";"15.1";"29.10"
"Ludwig Augustinsson";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LB";"Full Back";"85.57";"1994-04-21";"10204.3";"1480.9";"614.2";"187.2";"801.4";"54.7";"9.5";"64.2";"106.2";"6.3";"77.8";"26.3";"28.50"
"Mats Rits";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"DM";"Midfield";"82.12";"1993-07-18";"10716.3";"1711.9";"532.6";"149.1";"681.7";"34.0";"6.6";"40.6";"93.2";"4.4";"85.5";"15.3";"29.90"
"Wilfried Kanga Aka";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"CF";"Center Forward";"103.00";"1998-02-21";"8993.0";"1045.9";"405.4";"178.3";"583.7";"38.4";"9.6";"48.1";"81.3";"3.5";"64.7";"16.6";"30.60"
"Anders Dreyer";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RF";"Wide Attacker";"71.52";"1998-05-02";"11140.5";"2124.2";"626.7";"304.5";"931.2";"52.9";"13.8";"66.7";"112.0";"5.0";"89.3";"18.9";"28.90"
"Kamal Sowah";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"CF";"Center Forward";"103.00";"2000-01-09";"11048.2";"1903.1";"820.5";"353.0";"1173.5";"69.9";"21.0";"90.9";"100.5";"7.9";"79.5";"14.9";"29.20"
"Mario Stroeykens";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LM";"Midfield";"71.52";"2004-09-29";"11119.1";"2043.6";"755.0";"202.6";"957.6";"49.1";"7.6";"56.6";"107.0";"3.8";"85.6";"15.1";"29.40"
"Thorgan Hazard";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LF";"Wide Attacker";"71.52";"1993-03-29";"10911.5";"2086.4";"718.5";"242.9";"961.4";"61.7";"10.1";"71.7";"95.6";"11.3";"75.5";"17.6";"28.70"
"Nathan Ngoy";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LB";"Full Back";"103.00";"2003-06-10";"8987.8";"1126.3";"429.0";"171.3";"600.3";"40.2";"12.2";"52.4";"97.0";"6.1";"73.4";"14.0";"29.60"
"Marlon Fossey";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RB";"Full Back";"85.12";"1998-09-09";"9957.9";"1682.2";"784.5";"303.5";"1088.0";"50.8";"14.8";"65.6";"108.9";"13.7";"81.4";"26.4";"31.80"
"Killian Sardella";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RB";"Full Back";"103.00";"2002-05-02";"10319.4";"1404.2";"606.4";"359.1";"965.5";"47.2";"14.0";"61.2";"91.7";"11.4";"74.3";"12.2";"29.90"
"Kasper Dolberg";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"CF";"Center Forward";"103.00";"1997-10-06";"9604.7";"1266.1";"425.5";"236.8";"662.3";"42.8";"11.4";"54.2";"76.9";"5.2";"74.3";"15.7";"29.80"
"Zinho Vanheusden";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RCB";"Central Defender";"103.00";"1999-07-29";"8872.4";"1073.0";"335.5";"73.4";"408.9";"34.1";"5.2";"39.3";"76.0";"3.5";"62.9";"7.0";"26.80"
"Steven Alzate";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LM";"Midfield";"101.77";"1998-09-08";"10660.8";"1661.7";"528.8";"103.5";"632.3";"40.7";"6.2";"46.9";"81.4";"2.7";"70.7";"15.0";"27.20"
"Isaac Hayden";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"RM";"Midfield";"103.00";"1995-03-22";"10417.3";"1765.9";"481.5";"111.0";"592.4";"36.7";"4.4";"41.1";"85.6";"2.6";"87.4";"7.9";"27.20"
"Merveille Bope Bokadi";"Standard de Liège";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LCB";"Central Defender";"103.00";"1996-05-21";"8388.3";"962.0";"293.6";"111.0";"404.6";"24.5";"4.4";"28.8";"75.1";"5.2";"53.3";"10.5";"28.70"
"Jan Vertonghen";"RSC Anderlecht";"Standard de Liège v RSC Anderlecht";"BEL - Pro League";"LCB";"Central Defender";"103.00";"1987-04-24";"8525.5";"1027.6";"303.2";"81.3";"384.5";"22.7";"4.4";"27.1";"75.1";"5.2";"61.2";"7.9";"28.60"
"Nicolai Poulsen";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"LM";"Midfield";"96.45";"1993-08-15";"10849.5";"1679.6";"381.6";"42.0";"423.6";"30.8";"1.9";"32.7";"55.1";"4.7";"62.5";"7.5";"24.40"
"Frederik Tingager";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"CB";"Central Defender";"96.45";"1993-02-22";"8970.1";"879.0";"286.5";"64.4";"350.9";"19.6";"2.8";"22.4";"50.4";"3.7";"50.4";"7.5";"29.90"
"Marc Muniesa";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"LCB";"Central Defender";"96.45";"1992-03-27";"9717.6";"1132.8";"330.3";"64.4";"394.7";"27.1";"4.7";"31.7";"50.4";"3.7";"51.3";"4.7";"28.50"
"Sævar Atli Magnússon";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"RM";"Midfield";"84.67";"2000-06-16";"10158.6";"1345.7";"430.5";"102.0";"532.5";"30.8";"5.3";"36.1";"56.3";"7.4";"58.5";"9.6";"26.70"
"Mikael Neville Anderson";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"LF";"Wide Attacker";"96.45";"1998-07-01";"10404.4";"1478.1";"544.0";"189.4";"733.4";"40.1";"10.3";"50.4";"61.6";"6.5";"66.3";"14.9";"29.50"
"Andri Lucas Gudjohnsen";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"CF";"Center Forward";"96.45";"2002-01-29";"9572.9";"1009.6";"492.7";"201.6";"694.2";"38.3";"11.2";"49.5";"51.3";"5.6";"46.7";"13.1";"29.40"
"Magnus Nordengen Knudsen";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"RM";"Midfield";"88.13";"2001-06-15";"11028.1";"1732.0";"507.5";"124.6";"632.1";"44.9";"10.2";"55.1";"58.2";"6.1";"67.4";"7.1";"28.10"
"Tobias Bech Kristensen";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"RF";"Wide Attacker";"65.55";"2002-02-19";"11537.3";"1905.7";"494.3";"93.4";"587.6";"45.3";"4.1";"49.4";"78.3";"5.5";"65.9";"19.2";"28.40"
"Mats Knoester";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"LCB";"Central Defender";"65.55";"1998-11-19";"9480.5";"1138.2";"355.6";"144.2";"499.8";"27.5";"6.9";"34.3";"54.9";"1.4";"43.9";"8.2";"28.10"
"Kolbeinn Birgir Finnsson";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"LWB";"Full Back";"96.45";"1999-08-25";"10705.8";"1553.7";"569.2";"222.1";"791.3";"40.1";"12.1";"52.3";"65.3";"7.5";"62.5";"15.9";"29.60"
"Felix Beijmo";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"RWB";"Full Back";"88.13";"1998-01-31";"9879.3";"1254.1";"615.8";"219.6";"835.4";"46.0";"11.2";"57.2";"66.4";"7.1";"57.2";"15.3";"28.30"
"Eric Kahl";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"LWB";"Full Back";"80.87";"2001-09-27";"10264.3";"1484.6";"599.9";"173.6";"773.5";"42.3";"8.9";"51.2";"72.3";"6.7";"60.1";"14.5";"28.00"
"Patrick Mortensen";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"CF";"Center Forward";"96.45";"1989-07-13";"10048.8";"1182.3";"393.8";"73.7";"467.5";"38.3";"3.7";"42.0";"59.7";"4.7";"61.6";"9.3";"26.90"
"Gylfi Thór Sigurdsson";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"RM";"Midfield";"71.37";"1989-09-08";"10211.9";"1633.0";"485.5";"54.2";"539.7";"41.6";"5.0";"46.7";"63.1";"3.8";"69.4";"12.6";"25.70"
"Magnus Jensen";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"CB";"Central Defender";"96.45";"1996-10-27";"9675.6";"999.4";"342.5";"33.6";"376.0";"22.4";"0.0";"22.4";"56.0";"3.7";"48.5";"7.5";"24.50"
"Marcel Rømer";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"RCB";"Central Defender";"65.00";"1991-08-08";"9905.5";"1163.1";"373.8";"139.8";"513.7";"30.5";"4.2";"34.6";"54.0";"4.2";"52.6";"11.1";"30.00"
"Tobias Mølgaard Henriksen";"AGF";"Lyngby Boldklub v AGF";"DEN - Superliga";"RCB";"Central Defender";"96.45";"1996-07-22";"10100.2";"1275.6";"485.2";"251.0";"736.2";"29.9";"12.1";"42.0";"53.2";"5.6";"50.4";"10.3";"30.40"
"William Kumado";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"RWB";"Full Back";"84.67";"2002-10-16";"9813.2";"1306.4";"445.4";"68.0";"513.4";"35.1";"3.2";"38.3";"71.2";"2.1";"62.7";"11.7";"25.80"
"Tochi Phil Chukwuani";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"LM";"Midfield";"96.45";"2003-03-24";"9510.4";"1345.6";"349.9";"19.6";"369.5";"23.3";"0.9";"24.3";"59.7";"1.9";"68.1";"5.6";"24.50"
"Casper Kaarsbo Winther";"Lyngby Boldklub";"Lyngby Boldklub v AGF";"DEN - Superliga";"DM";"Midfield";"84.67";"2003-02-11";"10377.6";"1439.2";"450.7";"129.7";"580.4";"35.1";"7.4";"42.5";"61.7";"5.3";"68.0";"4.3";"28.30"
"Josip Mišić";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"DM";"Midfield";"97.82";"1994-06-28";"10105.0";"1244.8";"457.3";"112.2";"569.5";"35.9";"3.7";"39.6";"61.6";"5.5";"70.8";"10.1";"28.70"
"Stefan Ristovski";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"RB";"Full Back";"97.82";"1992-02-12";"10105.0";"1337.8";"562.2";"293.5";"855.7";"46.0";"13.8";"59.8";"84.6";"10.1";"76.4";"17.5";"30.60"
"Josip Mitrović";"HNK Gorica";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LW";"Wide Attacker";"88.50";"2000-06-11";"11092.9";"1658.6";"851.2";"266.4";"1117.6";"68.1";"12.2";"80.3";"77.3";"7.1";"69.2";"27.5";"27.70"
"Krešimir Krizmanić";"HNK Gorica";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LCB";"Central Defender";"97.82";"2000-07-03";"9385.5";"1102.2";"286.1";"37.7";"323.9";"26.7";"1.8";"28.5";"66.2";"4.6";"61.6";"9.2";"27.00"
"Dino Perić";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LCB";"Central Defender";"97.82";"1994-07-12";"9325.7";"1183.2";"355.1";"70.8";"426.0";"26.7";"3.7";"30.4";"70.8";"6.4";"61.6";"10.1";"27.10"
"Arijan Ademi";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"RM";"Midfield";"80.15";"1991-05-29";"10122.9";"1296.9";"476.1";"98.8";"574.9";"38.2";"4.5";"42.7";"69.6";"5.6";"59.5";"13.5";"27.30"
"Marko Bulat";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LM";"Midfield";"83.63";"2001-09-26";"10970.5";"1748.8";"683.4";"245.4";"928.7";"43.0";"7.5";"50.6";"83.9";"4.3";"61.3";"23.7";"30.90"
"Martin Baturina";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"RF";"Wide Attacker";"97.82";"2003-02-16";"11273.5";"1896.2";"697.4";"248.4";"945.8";"55.2";"9.2";"64.4";"98.4";"3.7";"91.1";"20.2";"30.10"
"Filip Mrzljak";"HNK Gorica";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"RDM";"Midfield";"97.82";"1993-04-16";"11060.0";"1715.0";"656.0";"207.9";"863.9";"43.2";"10.1";"53.4";"82.8";"4.6";"73.6";"18.4";"28.40"
"Robert Ljubičić";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LB";"Full Back";"97.82";"1999-07-14";"10830.9";"1564.1";"673.5";"254.9";"928.3";"62.6";"12.0";"74.5";"84.6";"8.3";"78.2";"20.2";"30.70"
"Dino Štiglec";"HNK Gorica";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LB";"Full Back";"97.82";"1990-10-03";"10390.2";"1519.9";"567.7";"176.7";"744.3";"45.1";"7.4";"52.4";"85.6";"7.4";"69.0";"19.3";"28.70"
"Tim Matavž";"HNK Gorica";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"CF";"Center Forward";"69.57";"1989-01-13";"10080.2";"1465.7";"564.0";"132.0";"696.0";"46.6";"5.2";"51.7";"78.9";"3.9";"67.3";"27.2";"27.90"
"Josip Drmić";"GNK Dinamo Zagreb";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"CF";"Center Forward";"64.55";"1992-08-08";"10550.4";"1436.1";"507.5";"87.8";"595.4";"43.2";"5.6";"48.8";"71.1";"0.0";"60.0";"9.8";"29.00"
"Jurica Pršir";"HNK Gorica";"HNK Gorica v GNK Dinamo Zagreb";"CRO - 1.HNL";"LDM";"Midfield";"69.57";"2000-05-29";"11458.0";"1843.5";"635.2";"279.4";"914.6";"46.6";"11.6";"58.2";"84.1";"7.8";"84.1";"19.4";"29.40"
