"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Young-Jun Goh";"Pohang Steelers FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"AM";"Midfield";"66.14";"2001-07-09";"10068.2";"1422.0";"514.4";"152.4";"666.8";"49.0";"8.2";"57.2";"85.7";"5.4";"77.6";"25.9";"27.50"
"Anton Krivotsyuk";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"LCB";"Central Defender";"98.32";"1998-08-20";"9368.9";"887.0";"300.2";"117.2";"417.4";"23.8";"6.4";"30.2";"69.6";"3.7";"62.2";"10.1";"31.90"
"José Joaquim de Carvalho";"Pohang Steelers FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"CF";"Center Forward";"90.19";"1997-03-06";"10261.3";"1328.2";"668.6";"274.4";"943.0";"49.9";"15.0";"64.9";"86.8";"2.0";"71.8";"23.0";"29.70"
"Young-Jae Seo";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"LWB";"Full Back";"98.32";"1995-05-23";"9446.7";"1104.9";"535.5";"236.2";"771.7";"47.6";"10.1";"57.7";"93.4";"3.7";"78.7";"23.8";"30.70"
"Jae-Suk Oh";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"RWB";"Full Back";"69.32";"1990-01-04";"10399.6";"1582.7";"628.4";"162.3";"790.7";"45.4";"7.8";"53.2";"85.7";"9.1";"76.6";"29.9";"27.70"
"Hyeon-Sik Lee";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"RM";"Midfield";"98.32";"1996-03-21";"10308.1";"1373.1";"511.7";"130.0";"641.7";"37.5";"5.5";"43.0";"101.6";"4.6";"96.1";"12.8";"28.30"
"Sang-Min Sim";"Pohang Steelers FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"LB";"Full Back";"98.32";"1993-05-21";"9561.1";"1130.5";"457.7";"109.8";"567.5";"43.0";"8.2";"51.3";"89.7";"10.1";"86.0";"23.8";"27.10"
"Jae-Hee Jeong";"Pohang Steelers FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"RW";"Wide Attacker";"66.14";"1994-04-28";"10270.9";"1509.1";"714.4";"355.2";"1069.5";"58.5";"15.0";"73.5";"96.6";"8.2";"85.7";"20.4";"32.10"
"Jin-Hyun Lee";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"LM";"Midfield";"98.32";"1997-08-26";"10656.8";"1473.8";"532.8";"103.4";"636.2";"39.4";"5.5";"44.9";"90.6";"5.5";"109.8";"13.7";"27.40"
"Deok-Geun Lim";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"DM";"Midfield";"84.90";"2000-02-25";"10498.9";"1491.5";"386.9";"88.0";"474.9";"31.8";"2.1";"33.9";"86.9";"3.2";"76.3";"17.0";"27.60"
"Jong-Woo Kim";"Pohang Steelers FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"LDM";"Midfield";"86.80";"1993-10-01";"10903.7";"1479.6";"455.2";"101.6";"556.8";"38.4";"4.1";"42.5";"89.2";"3.1";"86.1";"11.4";"27.80"
"Min-Duk Kim";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"RCB";"Central Defender";"98.32";"1996-07-08";"9725.9";"1168.9";"474.2";"106.2";"580.3";"36.6";"5.5";"42.1";"80.6";"4.6";"74.1";"12.8";"28.00"
"Yu-Min Cho";"Daejeon Hana Citizen FC";"Daejeon Hana Citizen FC v Pohang Steelers FC";"KOR - K League 1";"CB";"Central Defender";"98.32";"1996-11-17";"9715.8";"1093.9";"275.5";"102.5";"378.1";"26.5";"4.6";"31.1";"73.2";"1.8";"66.8";"11.0";"30.20"
"In-Soo Yu";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"RWB";"Full Back";"98.23";"1994-12-28";"10755.5";"1326.7";"380.2";"79.7";"459.9";"41.2";"5.5";"46.7";"87.0";"10.1";"91.6";"17.4";"27.10"
"Young-Bin Kim";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"CB";"Central Defender";"98.23";"1991-09-20";"8986.3";"558.0";"157.6";"45.8";"203.4";"10.1";"4.6";"14.7";"73.3";"1.8";"66.0";"12.8";"28.20"
"Woo-Seok Kim";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"RCB";"Central Defender";"98.23";"1996-08-04";"9750.4";"870.4";"253.8";"24.7";"278.5";"23.8";"2.7";"26.6";"84.3";"6.4";"73.3";"11.9";"26.30"
"Seung-Wook Park";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LCB";"Central Defender";"98.23";"1997-05-07";"9609.3";"1143.4";"409.5";"92.5";"502.1";"33.0";"5.5";"38.5";"79.7";"7.3";"77.9";"13.7";"30.10"
"Chan-Yong Park";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"RCB";"Central Defender";"98.23";"1996-01-27";"9371.1";"1061.9";"361.0";"107.2";"468.2";"33.9";"4.6";"38.5";"75.1";"8.2";"74.2";"9.2";"29.00"
"Oberdan Alionço de Lima";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"RDM";"Midfield";"98.23";"1995-07-30";"11178.8";"1774.7";"422.4";"106.3";"528.7";"37.6";"6.4";"44.0";"99.9";"6.4";"84.3";"11.0";"28.80"
"Young-Jun Goh";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"AM";"Midfield";"89.95";"2001-07-09";"10250.7";"1385.8";"461.3";"66.0";"527.3";"42.0";"5.0";"47.0";"79.0";"7.0";"72.0";"14.0";"26.00"
"Jefferson Fernando Isídio";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"CF";"Center Forward";"95.88";"1997-04-04";"10880.2";"1281.3";"550.1";"177.4";"727.5";"43.2";"15.0";"58.2";"92.9";"3.8";"76.0";"17.8";"28.80"
"Ikromzhon Alibaev";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"RM";"Midfield";"68.30";"1994-01-09";"11606.4";"1869.8";"586.4";"108.1";"694.4";"50.1";"7.9";"58.0";"109.4";"5.3";"101.5";"25.0";"27.20"
"José Joaquim de Carvalho";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"CF";"Center Forward";"98.23";"1997-03-06";"9522.2";"990.4";"364.7";"60.5";"425.1";"38.5";"3.7";"42.1";"68.7";"9.2";"69.6";"15.6";"26.20"
"Sang-Min Sim";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LB";"Full Back";"78.46";"1993-05-21";"9422.1";"1105.8";"328.1";"104.4";"432.4";"39.0";"5.7";"44.7";"97.5";"9.2";"87.2";"17.2";"28.80"
"Jae-Hee Jeong";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"RW";"Wide Attacker";"78.46";"1994-04-28";"10792.9";"1661.0";"626.3";"109.0";"735.3";"56.2";"8.0";"64.2";"96.4";"10.3";"74.6";"31.0";"28.60"
"Seung-Dae Kim";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LW";"Wide Attacker";"62.73";"1991-04-01";"10700.1";"1553.8";"571.0";"104.7";"675.8";"51.6";"8.6";"60.3";"104.7";"12.9";"86.1";"23.0";"27.70"
"Seok-Yeong Yun";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LCB";"Central Defender";"98.23";"1990-02-13";"9361.9";"856.7";"200.7";"22.0";"222.6";"14.7";"1.8";"16.5";"76.0";"5.5";"72.4";"11.0";"27.70"
"Seung-Yong Jung";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LWB";"Full Back";"98.23";"1991-03-25";"9677.1";"1111.4";"302.4";"33.9";"336.3";"36.6";"2.7";"39.4";"88.0";"9.2";"78.8";"19.2";"25.40"
"Min-Woo Seo";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"DM";"Midfield";"98.23";"1998-03-12";"10901.2";"1424.7";"397.6";"44.0";"441.6";"33.9";"3.7";"37.6";"75.1";"2.7";"76.0";"22.0";"25.80"
"Jong-Woo Kim";"Pohang Steelers FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LDM";"Midfield";"98.23";"1993-10-01";"10942.4";"1436.6";"257.5";"26.6";"284.0";"28.4";"2.7";"31.2";"76.0";"4.6";"77.9";"11.0";"25.40"
"Kook-Young Han";"Gangwon FC";"Pohang Steelers FC v Gangwon FC";"KOR - K League 1";"LM";"Midfield";"98.23";"1990-04-19";"11105.5";"1795.8";"448.0";"36.6";"484.7";"44.0";"2.7";"46.7";"85.2";"2.7";"90.7";"15.6";"25.10"
"Young-Gwon Kim";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LCB";"Central Defender";"96.85";"1990-02-27";"9387.5";"1207.1";"375.4";"77.1";"452.6";"32.5";"4.6";"37.2";"86.4";"2.8";"76.2";"9.3";"27.70"
"Min-Hyeok Kim";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"AM";"Midfield";"86.25";"1992-08-16";"11623.3";"2226.8";"623.0";"76.2";"699.1";"53.2";"5.2";"58.4";"108.5";"7.3";"93.9";"18.8";"25.80"
"Seung-Hyun Jung";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RCB";"Central Defender";"96.85";"1994-04-03";"9511.1";"1115.1";"443.3";"86.4";"529.7";"36.2";"6.5";"42.7";"84.6";"6.5";"79.0";"12.1";"27.00"
"Darijan Bojanić";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LDM";"Midfield";"67.17";"1994-12-28";"10979.0";"1562.3";"436.8";"79.1";"515.9";"36.2";"2.7";"38.9";"89.8";"5.4";"89.8";"10.7";"26.70"
"Yong Lee";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RWB";"Full Back";"96.85";"1986-12-24";"10863.2";"1432.0";"627.3";"264.8";"892.1";"54.8";"12.1";"66.9";"111.5";"10.2";"87.4";"23.2";"29.90"
"In-Pyo Oh";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RM";"Midfield";"67.30";"1997-03-18";"11353.6";"1924.4";"775.6";"199.3";"974.9";"60.2";"8.0";"68.2";"101.6";"10.7";"109.7";"24.1";"29.40"
"Byung-Hyun Park";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"CB";"Central Defender";"96.85";"1993-03-28";"9317.8";"1018.5";"220.2";"47.4";"267.6";"25.1";"3.7";"28.8";"85.5";"5.6";"76.2";"15.8";"26.90"
"Cheol-Woo Park";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LWB";"Full Back";"96.85";"1997-10-21";"10930.1";"1652.2";"650.5";"275.1";"925.6";"55.8";"13.9";"69.7";"91.1";"11.2";"95.7";"25.1";"32.40"
"Bit-Garam Yoon";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LM";"Midfield";"96.85";"1990-05-07";"11323.2";"1920.8";"493.4";"41.8";"535.3";"37.2";"4.6";"41.8";"100.4";"3.7";"104.1";"12.1";"25.40"
"Lars Veldwijk";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"CF";"Center Forward";"96.85";"1991-08-21";"10009.2";"1308.4";"597.5";"132.0";"729.5";"55.8";"8.4";"64.1";"88.3";"10.2";"86.4";"18.6";"28.30"
"Tae-Hwan Kim";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RB";"Full Back";"96.85";"1989-07-24";"9798.2";"1244.3";"569.6";"272.3";"841.9";"47.4";"19.5";"66.9";"86.4";"10.2";"82.7";"26.9";"30.50"
"Young-Woo Seol";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LB";"Full Back";"96.85";"1998-12-05";"11120.6";"1701.5";"673.7";"317.8";"991.5";"54.8";"13.9";"68.8";"92.0";"11.2";"102.2";"20.4";"30.70"
"Min-Kyu Joo";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"CF";"Center Forward";"86.25";"1990-04-13";"9675.1";"996.5";"435.1";"108.5";"543.7";"39.7";"6.3";"45.9";"75.1";"3.1";"78.3";"18.8";"29.70"
"Yong-Woo Park";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RDM";"Midfield";"96.85";"1993-09-10";"11436.6";"1838.1";"460.9";"90.1";"551.1";"36.2";"6.5";"42.7";"103.1";"8.4";"104.1";"13.9";"26.70"
"Won-Sang Um";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RW";"Wide Attacker";"79.50";"1999-01-06";"10020.0";"1367.5";"692.8";"275.1";"967.9";"56.6";"13.6";"70.2";"84.9";"14.7";"79.2";"31.7";"32.80"
"Lachlan Jackson";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LCB";"Central Defender";"96.85";"1995-03-12";"9810.3";"982.2";"278.8";"96.6";"375.4";"26.0";"3.7";"29.7";"85.5";"4.6";"72.5";"10.2";"29.30"
"Murilo Henrique Pereira Rocha";"Suwon FC";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"RM";"Midfield";"79.65";"1994-11-20";"10814.7";"1687.0";"393.2";"63.3";"456.5";"31.6";"6.8";"38.4";"97.2";"2.3";"96.0";"11.3";"26.10"
"Gustav Ludwigson";"Ulsan Hyundai Horang-i";"Ulsan Hyundai Horang-i v Suwon FC";"KOR - K League 1";"LW";"Wide Attacker";"86.25";"1993-10-20";"11042.1";"1523.5";"870.3";"459.1";"1329.4";"63.7";"24.0";"87.7";"99.1";"16.7";"112.7";"29.2";"31.40"
"Min-Hyuk Lee";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LM";"Midfield";"83.52";"2002-01-19";"11127.2";"1808.2";"653.0";"119.6";"772.6";"60.3";"7.5";"67.9";"116.4";"3.2";"88.4";"21.6";"27.50"
"Kwang-Hoon Shin";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RB";"Full Back";"103.24";"1987-03-18";"9020.1";"1023.4";"498.6";"174.4";"673.0";"46.2";"8.7";"54.9";"99.4";"4.4";"91.5";"23.5";"29.80"
"Seung-Wook Park";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RCB";"Central Defender";"103.24";"1997-05-07";"8731.5";"829.0";"306.9";"136.0";"442.9";"24.4";"7.8";"32.3";"86.3";"7.0";"83.7";"12.2";"32.90"
"Oberdan Alionço de Lima";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LM";"Midfield";"103.24";"1995-07-30";"10896.9";"1830.7";"650.3";"170.0";"820.3";"55.8";"7.0";"62.8";"121.2";"5.2";"96.8";"15.7";"29.10"
"Young-Jun Goh";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"CF";"Center Forward";"68.35";"2001-07-09";"11031.7";"1721.0";"782.2";"354.2";"1136.4";"72.4";"21.1";"93.5";"85.6";"15.8";"83.0";"25.0";"29.60"
"Woo-Jae Jeong";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LB";"Full Back";"103.24";"1992-06-28";"9810.7";"1252.7";"415.0";"160.4";"575.4";"47.9";"10.5";"58.4";"93.3";"3.5";"80.2";"16.6";"29.30"
"Tae-Wook Jeong";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RCB";"Central Defender";"103.24";"1997-05-16";"9452.4";"955.4";"271.1";"122.9";"394.0";"26.2";"6.1";"32.3";"83.7";"1.7";"73.2";"8.7";"31.20"
"Jae-Moon Ryu";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"DM";"Midfield";"103.24";"1993-11-08";"11008.5";"1931.8";"422.8";"38.4";"461.2";"41.8";"2.6";"44.5";"103.7";"3.5";"100.3";"8.7";"25.20"
"Min-Kyu Song";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LF";"Wide Attacker";"75.87";"1999-09-12";"10322.7";"1283.5";"551.6";"240.8";"792.4";"46.3";"13.0";"59.3";"97.3";"8.3";"83.0";"17.8";"30.20"
"Sang-Min Sim";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LB";"Full Back";"103.24";"1993-05-21";"9393.2";"1204.8";"565.8";"122.0";"687.8";"53.2";"8.7";"61.9";"105.5";"6.1";"102.9";"20.1";"26.60"
"Jae-Hee Jeong";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RW";"Wide Attacker";"89.15";"1994-04-28";"11317.9";"1802.0";"722.8";"280.7";"1003.5";"62.6";"18.2";"80.8";"105.0";"8.1";"95.9";"23.2";"28.90"
"Jun Amano";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RF";"Wide Attacker";"103.24";"1991-07-19";"9621.6";"1286.7";"509.1";"122.0";"631.2";"47.1";"7.8";"54.9";"114.2";"2.6";"88.9";"23.5";"29.70"
"Rafael da Silva";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"CF";"Center Forward";"75.87";"1992-04-04";"9664.3";"873.1";"436.5";"124.6";"561.1";"39.1";"7.1";"46.3";"87.8";"2.4";"78.3";"10.7";"29.40"
"Alex Grant";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LCB";"Central Defender";"103.24";"1994-01-23";"9223.2";"952.8";"282.4";"77.6";"360.0";"25.3";"3.5";"28.8";"90.7";"4.4";"74.1";"7.0";"28.10"
"Seong-Ung Maeng";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RM";"Midfield";"68.24";"1998-02-04";"10399.3";"1223.9";"444.5";"163.5";"608.0";"39.6";"7.9";"47.5";"98.9";"4.0";"96.3";"13.2";"28.30"
"Jin-Seob Park";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"LCB";"Central Defender";"103.24";"1995-10-23";"9082.8";"893.5";"325.2";"121.2";"446.3";"26.2";"6.1";"32.3";"84.6";"3.5";"76.7";"9.6";"32.50"
"Moon-Hwan Kim";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RB";"Full Back";"103.24";"1995-08-01";"9438.5";"1084.5";"597.2";"192.7";"789.8";"50.6";"16.6";"67.1";"95.0";"10.5";"82.8";"20.1";"28.50"
"Jong-Woo Kim";"Pohang Steelers FC";"Jeonbuk Hyundai Motors FC v Pohang Steelers FC";"KOR - K League 1";"RM";"Midfield";"79.27";"1993-10-01";"11568.2";"1942.6";"418.9";"74.9";"493.9";"43.1";"3.4";"46.5";"97.6";"4.5";"98.8";"13.6";"25.60"
"Timo Letschert";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RCB";"Central Defender";"97.00";"1993-05-25";"9745.1";"1334.2";"425.9";"154.0";"579.9";"39.9";"6.5";"46.4";"84.4";"8.4";"71.4";"14.8";"29.70"
"Seon-Min Moon";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LW";"Wide Attacker";"85.60";"1992-06-09";"9622.4";"1146.0";"709.7";"417.4";"1127.1";"54.7";"26.3";"81.0";"92.5";"12.6";"75.7";"24.2";"30.20"
"Jin-Su Kim";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LB";"Full Back";"92.35";"1992-06-13";"9182.2";"1141.2";"494.1";"244.6";"738.7";"48.7";"8.8";"57.5";"89.7";"10.7";"85.8";"21.4";"30.30"
"Jeong-Ho Hong";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LCB";"Central Defender";"97.00";"1989-08-12";"9020.4";"839.7";"322.9";"102.1";"424.9";"28.8";"4.6";"33.4";"82.6";"9.3";"76.1";"13.0";"27.70"
"Tae-Wook Jeong";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RCB";"Central Defender";"97.00";"1997-05-16";"9372.1";"998.4";"347.9";"211.5";"559.5";"31.5";"7.4";"39.0";"89.1";"10.2";"72.4";"12.1";"31.00"
"Sang-Ki Lee";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RB";"Full Back";"97.00";"1996-05-07";"10266.5";"1350.0";"683.8";"296.0";"979.8";"55.7";"15.8";"71.4";"90.9";"7.4";"85.4";"24.1";"30.20"
"Min-Kyu Song";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RW";"Wide Attacker";"92.35";"1999-09-12";"9870.3";"1366.3";"525.3";"231.0";"756.3";"48.7";"7.8";"56.5";"107.2";"8.8";"85.8";"23.4";"29.90"
"Han-Bin Park";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LM";"Midfield";"69.53";"1997-09-21";"10849.7";"1471.7";"513.9";"181.2";"695.1";"40.1";"6.5";"46.6";"93.2";"5.2";"94.5";"10.4";"29.50"
"Jasir Asani";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RW";"Wide Attacker";"69.53";"1995-05-19";"11042.6";"1662.0";"961.7";"278.3";"1240.0";"75.1";"15.5";"90.6";"101.0";"12.9";"95.8";"20.7";"30.40"
"Seong-Ung Maeng";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LM";"Midfield";"85.60";"1998-02-04";"10562.4";"1692.8";"646.6";"157.7";"804.3";"45.2";"10.5";"55.7";"109.3";"9.5";"91.5";"13.7";"27.60"
"Moon-Hwan Kim";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RB";"Full Back";"97.00";"1995-08-01";"10078.1";"1523.5";"561.3";"270.0";"831.3";"45.5";"13.0";"58.5";"99.3";"11.1";"86.3";"20.4";"30.70"
"Seung-Ho Paik";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RM";"Midfield";"97.00";"1997-03-17";"10547.6";"1582.0";"488.0";"140.1";"628.1";"34.3";"5.6";"39.9";"91.9";"7.4";"95.6";"17.6";"29.20"
"Thomás Jaguaribe Bedinelli";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"CF";"Center Forward";"78.95";"1993-02-24";"10804.6";"1676.9";"703.4";"477.6";"1181.0";"57.0";"18.2";"75.2";"88.9";"10.3";"82.1";"20.5";"30.50"
"Min-Ki Lee";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LB";"Full Back";"97.00";"1993-05-19";"10860.3";"1762.9";"890.7";"170.7";"1061.4";"69.6";"11.1";"80.7";"110.4";"8.4";"83.5";"17.6";"27.70"
"Ho-Yeon Jeong";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RM";"Midfield";"97.00";"2000-09-28";"10760.1";"1774.9";"771.0";"244.0";"1015.1";"53.8";"13.9";"67.7";"116.0";"6.5";"91.9";"24.1";"28.80"
"Soon-Min Lee";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"RM";"Midfield";"78.95";"1994-05-22";"11404.2";"2005.2";"604.2";"262.2";"866.4";"45.6";"8.0";"53.6";"101.5";"9.1";"74.1";"10.3";"30.20"
"Young-Kyu Ahn";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"LCB";"Central Defender";"97.00";"1989-12-04";"9459.3";"1173.7";"366.5";"160.5";"527.0";"30.6";"6.5";"37.1";"83.5";"1.9";"68.7";"13.9";"28.50"
"Heui-Kyun Lee";"Gwangju FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"CF";"Center Forward";"60.27";"1998-04-29";"11580.4";"2071.2";"1046.8";"271.8";"1318.6";"73.2";"13.4";"86.6";"137.4";"7.5";"106.0";"20.9";"29.20"
"Cho Gue-Sung";"Jeonbuk Hyundai Motors FC";"Jeonbuk Hyundai Motors FC v Gwangju FC";"KOR - K League 1";"CF";"Center Forward";"97.00";"1998-01-25";"10754.5";"1543.0";"676.4";"387.8";"1064.2";"52.9";"16.7";"69.6";"93.7";"10.2";"68.7";"30.6";"29.20"
"Lucas Barcelos Damasceno";"Daegu FC";"FC Seoul v Daegu FC";"KOR - K League 1";"CF";"Center Forward";"70.06";"1998-07-19";"10712.4";"1631.5";"675.7";"313.4";"989.2";"56.5";"18.0";"74.5";"107.9";"5.1";"83.5";"20.6";"30.90"
"Su-Il Park";"FC Seoul";"FC Seoul v Daegu FC";"KOR - K League 1";"LCB";"Central Defender";"95.68";"1996-02-22";"10602.8";"1629.2";"446.8";"243.6";"690.4";"47.0";"9.4";"56.4";"102.5";"3.8";"91.2";"16.0";"32.00"
"Ju-Sung Kim";"FC Seoul";"FC Seoul v Daegu FC";"KOR - K League 1";"CB";"Central Defender";"95.68";"2000-12-12";"9655.6";"1199.3";"317.0";"91.2";"408.2";"33.9";"5.6";"39.5";"91.2";"6.6";"81.8";"9.4";"28.70"
"Wan-Kyu Kwon";"FC Seoul";"FC Seoul v Daegu FC";"KOR - K League 1";"RCB";"Central Defender";"95.68";"1991-11-20";"10294.3";"1312.2";"356.5";"140.2";"496.7";"28.2";"4.7";"32.9";"84.7";"1.9";"67.7";"10.3";"28.70"
