"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Valeriy Rogozynskyi";"FC Minai";"FC Rukh Lviv v FC Minai";"UKR - Premier League";"LW";"Wide Attacker";"84.15";"1995-09-03";"11298.4";"1765.8";"838.5";"284.5";"1123.0";"65.2";"12.8";"78.1";"89.8";"7.5";"70.6";"27.8";"29.30"
"Vladyslav Emets";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LWB";"Full Back";"99.12";"1997-09-09";"10534.5";"1391.9";"552.1";"197.9";"750.0";"42.7";"10.9";"53.6";"89.9";"6.4";"76.3";"15.4";"28.30"
"Oleksandr Chornomorets";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LCB";"Central Defender";"99.12";"1993-04-05";"10037.8";"1409.2";"460.4";"109.0";"569.3";"35.4";"6.4";"41.8";"85.4";"6.4";"65.4";"13.6";"27.20"
"Denys Bezborodko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"CF";"Center Forward";"66.19";"1994-05-31";"10331.2";"1361.1";"548.0";"82.9";"630.9";"44.9";"4.1";"48.9";"84.3";"0.0";"81.6";"16.3";"26.10"
"Ruslan Stepanyuk";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"CF";"Center Forward";"99.12";"1992-01-16";"9912.5";"1338.4";"503.0";"197.0";"700.1";"45.4";"11.8";"57.2";"86.3";"2.7";"70.8";"16.3";"28.20"
"Viktor Kornienko";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LB";"Full Back";"99.12";"1999-02-14";"9727.3";"1262.1";"454.0";"109.0";"563.0";"38.1";"6.4";"44.5";"93.5";"5.4";"83.5";"11.8";"26.20"
"Vadym Milko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RM";"Midfield";"99.12";"1986-08-22";"10176.8";"1375.6";"323.2";"24.5";"347.8";"30.9";"1.8";"32.7";"87.2";"0.9";"80.8";"14.5";"24.80"
"Sergiy Bolbat";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RW";"Wide Attacker";"81.80";"1993-06-13";"10845.1";"1245.5";"562.2";"212.3";"774.6";"50.6";"12.1";"62.7";"85.8";"5.5";"66.0";"19.8";"30.50"
"Sergiy Myakushko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LW";"Wide Attacker";"66.19";"1993-04-15";"12606.0";"2506.0";"757.4";"107.4";"864.8";"72.1";"5.4";"77.5";"93.8";"5.4";"100.6";"15.0";"25.70"
"Ibrahim Kane";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RW";"Wide Attacker";"99.12";"2000-06-23";"9839.9";"1275.7";"533.0";"250.6";"783.6";"44.5";"10.9";"55.4";"93.5";"6.4";"75.4";"20.9";"30.40"
"Yevgen Pavlyuk";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LCB";"Central Defender";"99.12";"2002-08-18";"9218.8";"1030.6";"245.2";"39.0";"284.2";"21.8";"1.8";"23.6";"80.8";"4.5";"65.4";"9.1";"25.90"
"Tiago de Santana da Silva";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RCB";"Central Defender";"92.97";"1998-04-14";"8635.0";"766.7";"151.0";"31.0";"182.0";"16.5";"1.0";"17.4";"81.3";"2.9";"69.7";"8.7";"25.40"
"Nikolay Zolotov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RWB";"Full Back";"99.12";"1994-11-11";"10276.6";"1401.9";"696.4";"214.3";"910.7";"55.4";"10.0";"65.4";"85.4";"8.2";"77.2";"18.2";"28.30"
"Valeriy Bondarenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"CB";"Central Defender";"99.12";"1994-02-03";"9472.2";"1095.0";"295.1";"60.8";"355.9";"22.7";"2.7";"25.4";"82.6";"3.6";"64.5";"7.3";"27.90"
"Mykyta Burda";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RCB";"Central Defender";"99.12";"1995-03-24";"9600.2";"1220.3";"400.4";"66.3";"466.7";"29.1";"2.7";"31.8";"80.8";"4.5";"67.2";"6.4";"28.00"
"Artem Chelyadin";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LM";"Midfield";"99.12";"1999-12-29";"10324.8";"1325.7";"450.4";"52.7";"503.0";"35.4";"2.7";"38.1";"79.0";"3.6";"69.0";"8.2";"25.30"
"Igor Perduta";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RB";"Full Back";"99.12";"1990-11-15";"9238.8";"1051.5";"375.0";"146.2";"521.2";"39.0";"8.2";"47.2";"87.2";"4.5";"74.5";"16.3";"28.90"
"Najeeb Yakubu";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LW";"Wide Attacker";"78.09";"2000-05-01";"9742.2";"1311.6";"386.1";"71.5";"457.5";"40.3";"4.6";"44.9";"88.7";"9.2";"80.7";"15.0";"26.60"
"Oleksandr Sklyar";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"RM";"Midfield";"99.12";"1991-02-26";"10687.0";"1484.6";"487.6";"133.5";"621.1";"37.2";"4.5";"41.8";"88.1";"4.5";"93.5";"7.3";"27.50"
"Ivan Nesterenko";"FC Vorskla Poltava";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"CF";"Center Forward";"92.97";"2003-07-23";"11092.0";"1676.7";"649.6";"194.6";"844.1";"51.3";"12.6";"63.9";"94.9";"5.8";"76.5";"20.3";"29.30"
"Oleksandr Demchenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v FC Vorskla Poltava";"UKR - Premier League";"LM";"Midfield";"99.12";"1996-02-13";"11298.1";"1775.1";"442.2";"107.1";"549.3";"36.3";"3.6";"40.0";"90.8";"2.7";"81.7";"15.4";"27.50"
"Iago Siqueira Augusto";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LM";"Midfield";"97.60";"2000-03-14";"10173.0";"1270.7";"567.1";"122.6";"689.8";"48.9";"7.4";"56.3";"89.4";"4.6";"77.5";"18.4";"27.00"
"Vasyl Gakman";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RW";"Wide Attacker";"97.60";"2000-05-16";"10069.7";"1166.5";"482.3";"97.7";"580.0";"45.2";"6.5";"51.6";"94.1";"4.6";"68.2";"21.2";"26.70"
"Yevgeniy Shevchenko";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LB";"Full Back";"97.60";"1995-12-02";"10109.3";"1517.8";"506.3";"145.7";"651.9";"48.0";"9.2";"57.2";"96.8";"2.8";"85.8";"20.3";"27.40"
"Eduard Sarapiy";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LCB";"Central Defender";"97.60";"1999-05-12";"8817.4";"890.8";"360.6";"81.1";"441.7";"29.5";"4.6";"34.1";"78.4";"4.6";"62.7";"10.1";"28.40"
"Valentin Rubchynskyi";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LDM";"Midfield";"85.08";"2002-02-15";"10384.7";"1603.7";"504.6";"52.9";"557.5";"44.4";"5.3";"49.7";"91.0";"3.2";"85.7";"7.4";"26.00"
"Valeriy Kucherov";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"DM";"Midfield";"80.82";"1993-08-11";"10975.5";"1886.4";"425.4";"17.8";"443.2";"42.3";"1.1";"43.4";"109.1";"5.6";"101.3";"21.2";"24.50"
"Ruslan Babenko";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RDM";"Midfield";"97.60";"1992-07-08";"10784.3";"1946.6";"500.7";"44.3";"545.0";"48.9";"5.5";"54.4";"98.7";"4.6";"101.4";"17.5";"25.40"
"Andriy Kukharuk";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RM";"Midfield";"88.25";"1995-12-13";"10362.5";"1337.0";"405.9";"44.9";"450.8";"38.8";"4.1";"42.8";"87.7";"3.1";"92.8";"14.3";"26.10"
"Oleksandr Filippov";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"CF";"Center Forward";"62.92";"1992-10-23";"10181.5";"1397.5";"643.7";"231.7";"875.4";"55.8";"12.9";"68.7";"93.0";"4.3";"80.1";"20.0";"29.10"
"Oleksandr Svatok";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RCB";"Central Defender";"97.60";"1994-09-27";"8822.0";"895.4";"259.1";"126.3";"385.5";"20.3";"7.4";"27.7";"83.0";"5.5";"69.2";"10.1";"29.60"
"Bogdan Lednev";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LW";"Wide Attacker";"62.92";"1998-04-07";"10665.0";"1516.2";"648.0";"198.8";"846.8";"55.8";"12.9";"68.7";"84.4";"8.6";"83.0";"18.6";"28.10"
"Oleksiy Gutsulyak";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RW";"Wide Attacker";"81.78";"1997-12-25";"9458.9";"1264.5";"529.3";"157.4";"686.7";"49.5";"12.1";"61.6";"93.5";"8.8";"81.4";"22.0";"29.10"
"Volodymyr Adamyuk";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RB";"Full Back";"97.60";"1991-07-17";"9185.3";"924.0";"382.7";"144.8";"527.5";"34.1";"9.2";"43.3";"92.2";"4.6";"83.0";"18.4";"29.30"
"Denys Balan";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RB";"Full Back";"97.60";"1993-08-18";"10230.1";"1423.8";"531.1";"148.5";"679.6";"46.1";"11.1";"57.2";"102.4";"3.7";"92.2";"13.8";"27.30"
"Sergiy Gorbunov";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LB";"Full Back";"62.92";"1994-03-14";"9742.4";"1125.7";"517.8";"188.8";"706.6";"41.5";"8.6";"50.1";"95.8";"8.6";"81.5";"22.9";"29.80"
"Oleksandr Pikhalyonok";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"AM";"Midfield";"97.60";"1997-05-07";"10691.2";"1714.2";"482.3";"67.3";"549.6";"44.3";"3.7";"48.0";"85.8";"1.8";"87.6";"5.5";"27.20"
"Semen Vovchenko";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"LCB";"Central Defender";"97.60";"1999-06-13";"9689.8";"1345.4";"415.9";"101.4";"517.3";"35.0";"7.4";"42.4";"85.8";"7.4";"84.8";"17.5";"26.90"
"Vasyl Kurko";"Veres Rivne";"Sportyvny Klub Dnipro-1 v Veres Rivne";"UKR - Premier League";"RCB";"Central Defender";"97.60";"1995-04-25";"9788.4";"1233.8";"402.0";"71.9";"474.0";"33.2";"4.6";"37.8";"81.1";"5.5";"59.0";"8.3";"28.70"
"Vyacheslav Tankovskyi";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LDM";"Midfield";"85.15";"1995-08-16";"10548.4";"1645.7";"442.9";"133.2";"576.0";"34.9";"4.2";"39.1";"112.0";"5.3";"97.2";"11.6";"29.30"
"Vladyslav Emets";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LWB";"Full Back";"94.93";"1997-09-09";"10738.8";"1485.6";"610.6";"275.9";"886.4";"46.5";"12.3";"58.8";"112.8";"8.5";"85.3";"12.3";"30.20"
"Yevgeniy Morozko";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RB";"Full Back";"94.93";"1993-02-15";"9956.6";"1271.4";"460.8";"170.7";"631.4";"41.7";"9.5";"51.2";"101.4";"7.6";"81.5";"14.2";"28.80"
"Oleksandr Chornomorets";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LCB";"Central Defender";"94.93";"1993-04-05";"10070.4";"1408.8";"447.5";"129.9";"577.4";"37.9";"6.6";"44.6";"95.8";"2.8";"69.2";"13.3";"26.90"
"Denys Bezborodko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"CF";"Center Forward";"81.77";"1994-05-31";"10779.7";"1538.7";"541.5";"124.4";"665.9";"46.2";"5.5";"51.7";"103.5";"6.6";"90.3";"15.4";"28.60"
"Diego Silva Nascimento Santos";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LF";"Wide Attacker";"60.65";"1998-02-06";"11301.6";"1851.9";"952.7";"231.5";"1184.2";"86.1";"16.3";"102.4";"126.1";"11.9";"95.0";"28.2";"28.60"
"Sergiy Bolbat";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RF";"Wide Attacker";"75.13";"1993-06-13";"10922.7";"1304.5";"605.0";"238.4";"843.3";"45.5";"15.6";"61.1";"104.2";"10.8";"81.5";"20.4";"29.70"
"Béni Makouana";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LW";"Wide Attacker";"85.15";"2002-09-28";"9658.5";"1182.7";"616.2";"304.4";"920.6";"46.5";"14.8";"61.3";"102.5";"9.5";"87.7";"12.7";"32.60"
"Artem Kozak";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RW";"Wide Attacker";"94.93";"1998-05-28";"10506.5";"1594.6";"697.8";"229.4";"927.2";"58.8";"15.2";"73.9";"99.5";"10.4";"81.5";"21.8";"28.40"
"Sergiy Chobotenko";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RCB";"Central Defender";"94.93";"1997-01-16";"9837.1";"1319.7";"290.1";"102.4";"392.5";"28.4";"6.6";"35.1";"95.8";"7.6";"69.2";"8.5";"29.90"
"Valeriy Bondarenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"CB";"Central Defender";"94.93";"1994-02-03";"9519.5";"1175.6";"333.7";"78.7";"412.4";"30.3";"3.8";"34.1";"91.0";"4.7";"71.1";"9.5";"26.00"
"Artem Smolyakov";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LB";"Full Back";"94.93";"2003-05-29";"10085.5";"1461.0";"460.8";"147.0";"607.7";"39.8";"9.5";"49.3";"109.0";"9.5";"85.3";"19.9";"28.00"
"Andriy Bogdanov";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RM";"Midfield";"81.77";"1990-01-21";"10511.2";"1318.6";"380.8";"74.8";"455.7";"29.7";"2.2";"31.9";"102.4";"4.4";"87.0";"11.0";"25.60"
"Mykyta Burda";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RCB";"Central Defender";"94.93";"1995-03-24";"9788.8";"1054.3";"402.9";"119.5";"522.4";"29.4";"4.7";"34.1";"92.0";"4.7";"71.1";"7.6";"28.20"
"Vasyl Hrytsuk";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"AM";"Midfield";"85.15";"1987-11-21";"11418.3";"2026.2";"775.8";"230.4";"1006.2";"57.1";"11.6";"68.7";"99.4";"5.3";"90.9";"12.7";"28.60"
"Pylyp Budkivskyi";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"CF";"Center Forward";"94.93";"1992-03-10";"10480.9";"1639.2";"819.1";"297.7";"1116.8";"65.4";"12.3";"77.7";"99.5";"4.7";"83.4";"17.1";"29.00"
"Bogdan Kushnirenko";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RDM";"Midfield";"94.93";"1995-11-02";"10471.4";"1442.0";"452.2";"87.2";"539.5";"36.0";"3.8";"39.8";"92.9";"4.7";"88.2";"3.8";"25.90"
"Oleksandr Demchenko";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LM";"Midfield";"94.93";"1996-02-13";"11597.7";"2118.9";"623.8";"146.0";"769.8";"51.2";"4.7";"55.9";"100.5";"4.7";"82.5";"19.0";"26.70"
"Artem Shabanov";"Polissya Zhytomyr";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"LCB";"Central Defender";"94.93";"1992-03-07";"9259.8";"1112.1";"271.1";"77.7";"348.9";"25.6";"4.7";"30.3";"94.8";"4.7";"73.0";"13.3";"27.40"
"Valeriy Luchkevych";"FC Kolos Kovalivka";"FC Kolos Kovalivka v Polissya Zhytomyr";"UKR - Premier League";"RWB";"Full Back";"94.93";"1996-01-11";"10466.7";"1535.9";"683.6";"315.7";"999.3";"58.8";"15.2";"73.9";"110.9";"10.4";"83.4";"17.1";"29.30"
"Igor Snurnitsyn";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LCB";"Central Defender";"94.53";"2000-03-07";"9855.0";"1149.2";"286.6";"151.4";"438.0";"26.7";"5.7";"32.4";"72.4";"1.9";"62.8";"9.5";"30.40"
"Ilya  Putrya";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RB";"Full Back";"94.53";"1998-05-15";"10673.8";"1384.3";"709.3";"276.1";"985.4";"56.2";"15.2";"71.4";"81.9";"8.6";"75.2";"19.0";"29.40"
"Vitaliy Ermakov";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LCB";"Central Defender";"94.53";"1992-06-07";"10131.1";"1471.9";"424.6";"120.9";"545.5";"41.9";"4.8";"46.7";"78.1";"5.7";"73.3";"10.5";"27.90"
"Maksym  Bragaru";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LB";"Full Back";"94.53";"2002-07-21";"10955.6";"1803.2";"693.1";"314.2";"1007.3";"51.4";"12.4";"63.8";"84.7";"5.7";"87.6";"17.1";"29.30"
"Denys Antyukh";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RW";"Wide Attacker";"86.85";"1997-07-30";"10975.1";"1601.0";"670.5";"281.9";"952.3";"53.9";"10.4";"64.2";"90.2";"8.3";"85.0";"19.7";"29.80"
"Samson Iyede Onomigho";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"CF";"Center Forward";"69.98";"1998-01-28";"11015.3";"1473.8";"675.2";"281.7";"956.8";"56.6";"10.3";"66.9";"91.3";"7.7";"78.5";"21.9";"30.50"
"Andriy  Shtogrin";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RW";"Wide Attacker";"81.75";"1998-12-14";"11424.2";"1965.1";"790.5";"293.9";"1084.4";"59.4";"13.2";"72.7";"77.1";"12.1";"77.1";"26.4";"30.70"
"Oleksandr Vasylyev";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"DM";"Midfield";"94.53";"1994-04-27";"11139.3";"1634.7";"580.8";"60.0";"640.7";"42.8";"2.9";"45.7";"74.3";"3.8";"72.4";"11.4";"26.00"
"Roman Vantukh";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LB";"Full Back";"94.53";"1998-07-04";"11088.9";"1767.1";"763.6";"257.1";"1020.6";"56.2";"13.3";"69.5";"92.4";"11.4";"79.0";"24.8";"31.00"
"Oleksandr Yatsyk";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RDM";"Midfield";"94.53";"2003-01-03";"11133.6";"1684.2";"659.8";"171.4";"831.2";"46.7";"9.5";"56.2";"86.6";"6.7";"77.1";"11.4";"27.90"
"Jon Šporn";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RM";"Midfield";"94.53";"1997-05-22";"11880.0";"2122.2";"745.5";"290.4";"1035.9";"64.7";"11.4";"76.2";"86.6";"1.9";"83.8";"12.4";"28.90"
"Eduardo Antonio Guerrero Lozcano";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"CF";"Center Forward";"94.53";"2000-02-21";"9294.2";"1056.8";"477.9";"241.8";"719.8";"40.9";"11.4";"52.4";"77.1";"7.6";"65.7";"22.8";"29.40"
"Adailson Freire Pereira da Silva";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LM";"Midfield";"69.98";"1997-02-08";"10484.1";"1387.7";"528.6";"230.2";"758.8";"43.7";"10.3";"54.0";"72.0";"5.1";"81.0";"14.1";"28.60"
"Igor Gorbach";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LW";"Wide Attacker";"80.25";"2004-05-27";"10982.8";"1629.5";"707.7";"259.1";"966.7";"53.8";"17.9";"71.8";"85.2";"10.1";"85.2";"26.9";"28.60"
"Dmytro Myshnov";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"AM";"Midfield";"86.85";"1994-01-26";"11260.1";"2130.6";"716.1";"204.1";"920.2";"60.1";"8.3";"68.4";"95.3";"5.2";"81.9";"29.0";"28.00"
"Anderson Jordan da Silva Cordeiro";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RCB";"Central Defender";"94.53";"1999-04-22";"9354.2";"1158.7";"324.7";"91.4";"416.1";"32.4";"3.8";"36.2";"70.5";"4.8";"66.6";"7.6";"26.10"
"Igor Kyryukhantsev";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RB";"Full Back";"94.53";"1996-01-29";"11145.0";"1659.5";"632.2";"260.9";"893.0";"48.6";"13.3";"61.9";"83.8";"2.9";"75.2";"16.2";"29.90"
"Denys Nagnoynyi";"FC Zorya Lugansk";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LDM";"Midfield";"80.25";"2002-02-03";"11624.3";"1981.7";"693.1";"180.6";"873.6";"55.0";"7.9";"62.8";"83.0";"1.1";"78.5";"12.3";"28.00"
"Volodymyr Salyuk";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"RCB";"Central Defender";"94.53";"2002-06-25";"9601.7";"1143.4";"468.4";"167.6";"636.0";"45.7";"6.7";"52.4";"76.2";"6.7";"65.7";"14.3";"31.10"
"Vladyslav Vakula";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FC Zorya Lugansk";"UKR - Premier League";"LW";"Wide Attacker";"69.98";"1999-04-29";"11797.2";"2114.3";"919.5";"343.4";"1262.9";"70.7";"21.9";"92.6";"88.7";"6.4";"84.9";"16.7";"28.00"
"Vladyslav Dmytrenko";"FC Metalist 1925 Kharkiv";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"LW";"Wide Attacker";"66.70";"2000-05-24";"9263.1";"1233.3";"666.6";"190.3";"856.8";"48.6";"9.4";"58.0";"97.2";"12.1";"82.3";"32.4";"27.70"
"Beka Vachiberadze";"FC Metalist 1925 Kharkiv";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"RM";"Midfield";"98.73";"1996-03-05";"10303.6";"1469.5";"587.1";"47.4";"634.5";"41.9";"3.6";"45.6";"92.1";"4.6";"88.4";"10.9";"25.30"
"Eduard Sarapiy";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"RM";"Midfield";"98.73";"1999-05-12";"10224.2";"1270.7";"440.3";"122.2";"562.4";"32.8";"6.4";"39.2";"91.2";"7.3";"85.7";"11.9";"27.50"
"Valentin Rubchynskyi";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"LM";"Midfield";"98.73";"2002-02-15";"11018.2";"1922.5";"708.3";"204.2";"912.5";"53.8";"11.9";"65.6";"89.3";"4.6";"81.1";"9.1";"28.70"
"Vasyl Kravets";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"LCB";"Central Defender";"81.15";"1997-08-20";"8696.1";"920.5";"308.3";"127.5";"435.9";"31.1";"6.7";"37.7";"86.5";"7.8";"65.4";"12.2";"31.70"
"Oleksandr Svatok";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"RCB";"Central Defender";"98.73";"1994-09-27";"8797.6";"992.7";"397.4";"154.1";"551.5";"31.0";"8.2";"39.2";"87.5";"8.2";"64.7";"19.1";"30.20"
"Ari Moura Vieira Filho";"FC Metalist 1925 Kharkiv";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"RW";"Wide Attacker";"77.28";"1996-07-31";"10190.2";"1342.8";"598.6";"242.2";"840.8";"52.4";"12.8";"65.2";"90.8";"5.8";"73.4";"23.3";"28.80"
"Bogdan Lednev";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"LW";"Wide Attacker";"75.46";"1998-04-07";"10384.7";"1453.9";"630.9";"169.4";"800.3";"57.2";"7.2";"64.4";"87.1";"6.0";"91.8";"17.9";"29.10"
"Oleksiy Gutsulyak";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Metalist 1925 Kharkiv";"UKR - Premier League";"RW";"Wide Attacker";"98.73";"1997-12-25";"9731.1";"1194.2";"485.0";"127.6";"612.6";"43.8";"7.3";"51.0";"85.7";"7.3";"65.6";"24.6";"29.80"
